event_id,user_id,movie_id,movie_title,genre,session_id,event_type,event_timestamp,position_sec,segment_index,duration_sec,session_seq,total_sessions,device,tag_value,value
3349461,9411,2541,Cruel Intentions (1999),Drama,u9411-m2541-s2,pause,1999-12-20T10:45:18.917855+00:00,3219.2,17.0,6663,2,2,mobile,,
3349462,9411,2541,Cruel Intentions (1999),Drama,u9411-m2541-s2,segment_watch,1999-12-20T10:48:42.881111+00:00,3416.5,18.0,6663,2,2,mobile,,
3349463,9411,2541,Cruel Intentions (1999),Drama,u9411-m2541-s2,segment_watch,1999-12-20T10:51:31.311794+00:00,3584.9,19.0,6663,2,2,mobile,,
3349464,9411,2541,Cruel Intentions (1999),Drama,u9411-m2541-s2,segment_watch,1999-12-20T10:53:37.400160+00:00,3777.5,20.0,6663,2,2,mobile,,
3349465,9411,2541,Cruel Intentions (1999),Drama,u9411-m2541-s2,segment_watch,1999-12-20T10:55:27.226171+00:00,3967.9,22.0,6663,2,2,mobile,,
3349466,9411,2541,Cruel Intentions (1999),Drama,u9411-m2541-s2,segment_watch,1999-12-20T10:58:09.154001+00:00,4159.2,23.0,6663,2,2,mobile,,
3349467,9411,2541,Cruel Intentions (1999),Drama,u9411-m2541-s2,drop_off,1999-12-20T10:59:18.104576+00:00,3917.5,21.0,6663,2,2,mobile,,
2068654,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,session_start,2000-04-19T02:53:59.762059+00:00,0.0,,6008,1,2,web,,
2068655,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,seek_forward,2000-04-19T02:54:22.584904+00:00,348.8,1.0,6008,1,2,web,,
2068656,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,segment_watch,2000-04-19T02:56:16.328444+00:00,538.3,2.0,6008,1,2,web,,
2068657,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,segment_watch,2000-04-19T02:58:00.554888+00:00,701.1,3.0,6008,1,2,web,,
2068658,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,segment_watch,2000-04-19T03:01:46.477114+00:00,896.2,4.0,6008,1,2,web,,
2068659,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,segment_watch,2000-04-19T03:05:07.296884+00:00,1092.1,6.0,6008,1,2,web,,
2068660,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,seek_forward,2000-04-19T03:05:26.801812+00:00,1781.7,9.0,6008,1,2,web,,
2068661,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,pause,2000-04-19T03:07:21.683917+00:00,1781.7,9.0,6008,1,2,web,,
2068662,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,pause,2000-04-19T03:08:13.249726+00:00,1781.7,9.0,6008,1,2,web,,
2068663,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,segment_watch,2000-04-19T03:10:34.832045+00:00,1954.2,10.0,6008,1,2,web,,
2068664,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,segment_watch,2000-04-19T03:13:36.767002+00:00,2118.4,11.0,6008,1,2,web,,
2068665,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,segment_watch,2000-04-19T03:15:39.401409+00:00,2294.9,12.0,6008,1,2,web,,
2068666,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,segment_watch,2000-04-19T03:18:17.838800+00:00,2467.8,13.0,6008,1,2,web,,
2068667,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,pause,2000-04-19T03:18:34.186092+00:00,2467.8,13.0,6008,1,2,web,,
2068668,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,seek_forward,2000-04-19T03:19:12.271633+00:00,2997.4,16.0,6008,1,2,web,,
2068669,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,pause,2000-04-19T03:20:32.900646+00:00,2997.4,16.0,6008,1,2,web,,
2068670,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,segment_watch,2000-04-19T03:21:53.617298+00:00,3194.7,17.0,6008,1,2,web,,
2068671,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,segment_watch,2000-04-19T03:23:47.146148+00:00,3384.8,18.0,6008,1,2,web,,
2068672,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,seek_forward,2000-04-19T03:24:22.813034+00:00,4048.6,22.0,6008,1,2,web,,
2068673,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,seek_forward,2000-04-19T03:25:15.357140+00:00,4744.4,26.0,6008,1,2,web,,
2068674,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,segment_watch,2000-04-19T03:26:39.442147+00:00,4921.6,27.0,6008,1,2,web,,
2068675,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,segment_watch,2000-04-19T03:29:48.392000+00:00,5117.7,28.0,6008,1,2,web,,
2068676,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,segment_watch,2000-04-19T03:33:03.539187+00:00,5301.3,29.0,6008,1,2,web,,
2068677,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,segment_watch,2000-04-19T03:35:14.455947+00:00,5487.5,30.0,6008,1,2,web,,
2068678,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,segment_watch,2000-04-19T03:36:58.373178+00:00,5676.9,31.0,6008,1,2,web,,
2068679,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,segment_watch,2000-04-19T03:38:38.942399+00:00,5874.1,32.0,6008,1,2,web,,
2068680,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,segment_watch,2000-04-19T03:41:51.490379+00:00,6038.8,33.0,6008,1,2,web,,
2068681,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,session_end,2000-04-19T03:42:08.424155+00:00,6008.0,33.0,6008,1,2,web,,
2068715,122803,2420,"Karate Kid, The (1984)",Drama,u122803-m2420-s1,rating_given,2000-04-19T06:04:19.821093+00:00,,,6008,1,2,mobile,,4.0
3041789,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,session_start,2000-04-25T18:14:55.925744+00:00,0.0,,8111,1,2,mobile,,
3041790,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,pause,2000-04-25T18:15:34.980791+00:00,0.0,0.0,8111,1,2,mobile,,
3041791,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T18:16:30.751214+00:00,162.5,0.0,8111,1,2,mobile,,
3041792,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T18:17:55.079163+00:00,344.8,1.0,8111,1,2,mobile,,
3041793,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,pause,2000-04-25T18:18:11.396877+00:00,344.8,1.0,8111,1,2,mobile,,
3041794,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T18:20:12.953008+00:00,513.7,2.0,8111,1,2,mobile,,
3041795,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T18:23:55.533737+00:00,699.1,3.0,8111,1,2,mobile,,
3041796,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,seek_forward,2000-04-25T18:24:39.133167+00:00,1359.7,7.0,8111,1,2,mobile,,
3041797,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,pause,2000-04-25T18:25:49.433269+00:00,1359.7,7.0,8111,1,2,mobile,,
3041798,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,pause,2000-04-25T18:32:29.694358+00:00,1359.7,7.0,8111,1,2,mobile,,
3041799,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T18:35:49.889523+00:00,1554.5,8.0,8111,1,2,mobile,,
3041800,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T18:37:12.437594+00:00,1719.1,9.0,8111,1,2,mobile,,
3041801,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T18:39:11.263319+00:00,1905.2,10.0,8111,1,2,mobile,,
3041802,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T18:42:12.522715+00:00,2069.3,11.0,8111,1,2,mobile,,
3041803,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,pause,2000-04-25T18:43:43.190747+00:00,2069.3,11.0,8111,1,2,mobile,,
3041804,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T18:45:25.874183+00:00,2253.8,12.0,8111,1,2,mobile,,
3041805,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T18:47:37.137419+00:00,2417.8,13.0,8111,1,2,mobile,,
3041806,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T18:49:46.078442+00:00,2593.4,14.0,8111,1,2,mobile,,
3041807,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,pause,2000-04-25T18:50:19.597142+00:00,2593.4,14.0,8111,1,2,mobile,,
3041808,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T18:52:10.222454+00:00,2790.5,15.0,8111,1,2,mobile,,
3041809,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T18:54:17.038198+00:00,2971.5,16.0,8111,1,2,mobile,,
3041810,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,pause,2000-04-25T18:54:53.888962+00:00,2971.5,16.0,8111,1,2,mobile,,
3041811,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,seek_forward,2000-04-25T18:55:26.308173+00:00,3207.7,17.0,8111,1,2,mobile,,
3041812,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T18:57:27.253725+00:00,3402.2,18.0,8111,1,2,mobile,,
3041813,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,pause,2000-04-25T18:58:06.257064+00:00,3402.2,18.0,8111,1,2,mobile,,
3041814,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T19:00:14.130165+00:00,3578.7,19.0,8111,1,2,mobile,,
3041815,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T19:03:31.031376+00:00,3750.5,20.0,8111,1,2,mobile,,
3041816,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T19:07:01.059887+00:00,3946.3,21.0,8111,1,2,mobile,,
3041817,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T19:11:18.932657+00:00,4142.3,23.0,8111,1,2,mobile,,
3041818,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T19:13:04.668362+00:00,4328.3,24.0,8111,1,2,mobile,,
3041819,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T19:14:14.934092+00:00,4523.3,25.0,8111,1,2,mobile,,
3041820,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,pause,2000-04-25T19:16:53.935510+00:00,4523.3,25.0,8111,1,2,mobile,,
3041821,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T19:18:39.874975+00:00,4687.7,26.0,8111,1,2,mobile,,
3041822,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,pause,2000-04-25T19:22:58.331845+00:00,4687.7,26.0,8111,1,2,mobile,,
3041823,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,pause,2000-04-25T19:23:29.964101+00:00,4687.7,26.0,8111,1,2,mobile,,
3041824,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T19:27:27.543136+00:00,4880.8,27.0,8111,1,2,mobile,,
3041825,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T19:28:50.818624+00:00,5069.8,28.0,8111,1,2,mobile,,
3041826,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,seek_backward,2000-04-25T19:29:16.172289+00:00,6277.7,34.0,8111,1,2,mobile,,
3041827,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,seek_backward,2000-04-25T19:29:30.477886+00:00,6302.5,35.0,8111,1,2,mobile,,
3041828,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,seek_forward,2000-04-25T19:29:40.243285+00:00,6905.9,38.0,8111,1,2,mobile,,
3041829,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,pause,2000-04-25T19:30:10.923966+00:00,6905.9,38.0,8111,1,2,mobile,,
3041830,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,pause,2000-04-25T19:30:50.730115+00:00,6905.9,38.0,8111,1,2,mobile,,
3041831,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,segment_watch,2000-04-25T19:32:35.980245+00:00,7080.4,39.0,8111,1,2,mobile,,
3041832,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,pause,2000-04-25T19:33:27.361004+00:00,7080.4,39.0,8111,1,2,mobile,,
3041833,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,seek_forward,2000-04-25T19:34:32.521714+00:00,7283.3,40.0,8111,1,2,mobile,,
3041834,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,seek_forward,2000-04-25T19:34:50.489041+00:00,7882.0,43.0,8111,1,2,mobile,,
3041835,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,session_end,2000-04-25T19:35:01.390518+00:00,7882.0,43.0,8111,1,2,mobile,,
3041892,86108,2009,Soylent Green (1973),Drama,u86108-m2009-s1,rating_given,2000-04-25T20:08:02.806629+00:00,,,8111,1,2,mobile,,3.0
4216201,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,session_start,2000-06-12T18:36:19.048289+00:00,0.0,,5348,1,5,tablet,,
4216202,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,segment_watch,2000-06-12T18:38:18.608225+00:00,185.7,1.0,5348,1,5,tablet,,
4216203,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,pause,2000-06-12T18:39:13.699321+00:00,185.7,1.0,5348,1,5,tablet,,
4216204,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,segment_watch,2000-06-12T18:42:07.758970+00:00,377.1,2.0,5348,1,5,tablet,,
4216205,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,segment_watch,2000-06-12T18:44:21.196884+00:00,568.5,3.0,5348,1,5,tablet,,
4216206,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,segment_watch,2000-06-12T18:46:09.581846+00:00,750.0,4.0,5348,1,5,tablet,,
4216207,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,segment_watch,2000-06-12T18:48:56.833403+00:00,936.2,5.0,5348,1,5,tablet,,
4216208,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,segment_watch,2000-06-12T18:50:44.711523+00:00,1120.3,6.0,5348,1,5,tablet,,
4216209,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,segment_watch,2000-06-12T18:52:12.755459+00:00,1299.0,7.0,5348,1,5,tablet,,
4216210,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,seek_forward,2000-06-12T18:52:51.745867+00:00,1656.1,9.0,5348,1,5,tablet,,
4216211,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,segment_watch,2000-06-12T18:56:04.952523+00:00,1834.4,10.0,5348,1,5,tablet,,
4216212,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,segment_watch,2000-06-12T18:59:56.420811+00:00,2012.6,11.0,5348,1,5,tablet,,
4216213,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,segment_watch,2000-06-12T19:02:07.261101+00:00,2208.4,12.0,5348,1,5,tablet,,
4216214,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,segment_watch,2000-06-12T19:04:03.911431+00:00,2380.9,13.0,5348,1,5,tablet,,
4216215,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,seek_forward,2000-06-12T19:04:14.713468+00:00,2719.5,15.0,5348,1,5,tablet,,
4216216,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,segment_watch,2000-06-12T19:06:16.852328+00:00,2902.4,16.0,5348,1,5,tablet,,
4216217,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,seek_backward,2000-06-12T19:06:54.206102+00:00,4277.7,23.0,5348,1,5,tablet,,
4216218,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,seek_backward,2000-06-12T19:07:32.227488+00:00,4154.7,23.0,5348,1,5,tablet,,
4216219,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,segment_watch,2000-06-12T19:09:28.191500+00:00,4327.1,24.0,5348,1,5,tablet,,
4216220,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,pause,2000-06-12T19:10:25.355728+00:00,4327.1,24.0,5348,1,5,tablet,,
4216221,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,pause,2000-06-12T19:10:58.972781+00:00,4327.1,24.0,5348,1,5,tablet,,
4216222,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,seek_forward,2000-06-12T19:12:57.687776+00:00,5089.8,28.0,5348,1,5,tablet,,
4216223,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,segment_watch,2000-06-12T19:15:32.981405+00:00,5262.7,29.0,5348,1,5,tablet,,
4216224,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,segment_watch,2000-06-12T19:17:02.964384+00:00,5430.8,30.0,5348,1,5,tablet,,
4216225,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,session_end,2000-06-12T19:18:00.431903+00:00,5348.0,29.0,5348,1,5,tablet,,
4216348,52950,1097,E.T. the Extra-Terrestrial (1982),Children,u52950-m1097-s1,rating_given,2000-06-12T21:22:28.503645+00:00,,,5348,1,5,smart_tv,,5.0
2253633,55445,998,Set It Off (1996),Action,u55445-m998-s2,session_start,2000-07-28T04:23:33.147663+00:00,0.0,,6133,2,2,tablet,,
2253634,55445,998,Set It Off (1996),Action,u55445-m998-s2,pause,2000-07-28T04:26:27.961426+00:00,0.0,0.0,6133,2,2,tablet,,
2253635,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T04:29:24.462799+00:00,164.2,0.0,6133,2,2,tablet,,
2253636,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T04:32:24.149704+00:00,343.1,1.0,6133,2,2,tablet,,
2253637,55445,998,Set It Off (1996),Action,u55445-m998-s2,pause,2000-07-28T04:32:51.430092+00:00,343.1,1.0,6133,2,2,tablet,,
2253638,55445,998,Set It Off (1996),Action,u55445-m998-s2,pause,2000-07-28T04:32:59.146484+00:00,343.1,1.0,6133,2,2,tablet,,
2253639,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T04:34:30.633709+00:00,517.8,2.0,6133,2,2,tablet,,
2253640,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T04:36:16.223291+00:00,682.3,3.0,6133,2,2,tablet,,
2253641,55445,998,Set It Off (1996),Action,u55445-m998-s2,pause,2000-07-28T04:36:41.551168+00:00,682.3,3.0,6133,2,2,tablet,,
2253642,55445,998,Set It Off (1996),Action,u55445-m998-s2,pause,2000-07-28T04:37:10.297531+00:00,682.3,3.0,6133,2,2,tablet,,
2253643,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T04:40:47.465157+00:00,859.1,4.0,6133,2,2,tablet,,
2253644,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T04:42:46.776215+00:00,1030.6,5.0,6133,2,2,tablet,,
2253645,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T04:44:39.265575+00:00,1195.7,6.0,6133,2,2,tablet,,
2253646,55445,998,Set It Off (1996),Action,u55445-m998-s2,seek_forward,2000-07-28T04:45:41.388845+00:00,1596.3,8.0,6133,2,2,tablet,,
2253647,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T04:49:36.085319+00:00,1759.5,9.0,6133,2,2,tablet,,
2253648,55445,998,Set It Off (1996),Action,u55445-m998-s2,pause,2000-07-28T04:50:35.280670+00:00,1759.5,9.0,6133,2,2,tablet,,
2253649,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T04:54:14.644127+00:00,1940.9,10.0,6133,2,2,tablet,,
2253650,55445,998,Set It Off (1996),Action,u55445-m998-s2,pause,2000-07-28T05:03:47.761064+00:00,1940.9,10.0,6133,2,2,tablet,,
2253651,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T05:05:06.843406+00:00,2106.8,11.0,6133,2,2,tablet,,
2253652,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T05:06:54.521328+00:00,2286.1,12.0,6133,2,2,tablet,,
2253653,55445,998,Set It Off (1996),Action,u55445-m998-s2,seek_forward,2000-07-28T05:08:36.947993+00:00,2659.1,14.0,6133,2,2,tablet,,
2253654,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T05:10:48.395726+00:00,2851.6,15.0,6133,2,2,tablet,,
2253655,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T05:13:47.120937+00:00,3043.4,16.0,6133,2,2,tablet,,
2253656,55445,998,Set It Off (1996),Action,u55445-m998-s2,pause,2000-07-28T05:16:13.786486+00:00,3043.4,16.0,6133,2,2,tablet,,
2253657,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T05:18:11.063535+00:00,3215.2,17.0,6133,2,2,tablet,,
2253658,55445,998,Set It Off (1996),Action,u55445-m998-s2,pause,2000-07-28T05:19:16.372732+00:00,3215.2,17.0,6133,2,2,tablet,,
2253659,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T05:21:50.017218+00:00,3391.0,18.0,6133,2,2,tablet,,
2253660,55445,998,Set It Off (1996),Action,u55445-m998-s2,seek_backward,2000-07-28T05:22:18.148347+00:00,4576.3,25.0,6133,2,2,tablet,,
2253661,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T05:25:17.354019+00:00,4758.4,26.0,6133,2,2,tablet,,
2253662,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T05:27:01.964899+00:00,4953.3,27.0,6133,2,2,tablet,,
2253663,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T05:29:35.489401+00:00,5136.6,28.0,6133,2,2,tablet,,
2253664,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T05:31:55.871213+00:00,5304.1,29.0,6133,2,2,tablet,,
2253665,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T05:33:38.525333+00:00,5501.5,30.0,6133,2,2,tablet,,
2253666,55445,998,Set It Off (1996),Action,u55445-m998-s2,pause,2000-07-28T05:34:31.446961+00:00,5501.5,30.0,6133,2,2,tablet,,
2253667,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T05:37:18.787240+00:00,5664.6,31.0,6133,2,2,tablet,,
2253668,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T05:38:48.061324+00:00,5859.5,32.0,6133,2,2,tablet,,
2253669,55445,998,Set It Off (1996),Action,u55445-m998-s2,segment_watch,2000-07-28T05:42:32.580588+00:00,6022.8,33.0,6133,2,2,tablet,,
2253670,55445,998,Set It Off (1996),Action,u55445-m998-s2,session_end,2000-07-28T05:43:01.540271+00:00,6022.8,33.0,6133,2,2,tablet,,
3283079,54278,3361,Bull Durham (1988),Comedy,u54278-m3361-s2,session_start,2002-04-10T15:37:25.487271+00:00,0.0,,9692,2,2,tablet,,
3283080,54278,3361,Bull Durham (1988),Comedy,u54278-m3361-s2,segment_watch,2002-04-10T15:40:15.656289+00:00,171.3,0.0,9692,2,2,tablet,,
3283081,54278,3361,Bull Durham (1988),Comedy,u54278-m3361-s2,seek_forward,2002-04-10T15:41:00.276814+00:00,699.9,3.0,9692,2,2,tablet,,
3283082,54278,3361,Bull Durham (1988),Comedy,u54278-m3361-s2,segment_watch,2002-04-10T15:42:43.655925+00:00,883.8,4.0,9692,2,2,tablet,,
3283083,54278,3361,Bull Durham (1988),Comedy,u54278-m3361-s2,seek_forward,2002-04-10T15:43:27.680096+00:00,1371.8,7.0,9692,2,2,tablet,,
3283084,54278,3361,Bull Durham (1988),Comedy,u54278-m3361-s2,pause,2002-04-10T15:44:04.134802+00:00,1371.8,7.0,9692,2,2,tablet,,
3283085,54278,3361,Bull Durham (1988),Comedy,u54278-m3361-s2,seek_forward,2002-04-10T15:45:30.249022+00:00,1838.2,10.0,9692,2,2,tablet,,
3283086,54278,3361,Bull Durham (1988),Comedy,u54278-m3361-s2,segment_watch,2002-04-10T15:46:41.405727+00:00,2002.5,11.0,9692,2,2,tablet,,
3283087,54278,3361,Bull Durham (1988),Comedy,u54278-m3361-s2,pause,2002-04-10T15:48:24.260986+00:00,2002.5,11.0,9692,2,2,tablet,,
3283088,54278,3361,Bull Durham (1988),Comedy,u54278-m3361-s2,segment_watch,2002-04-10T15:50:25.192426+00:00,2192.8,12.0,9692,2,2,tablet,,
3283089,54278,3361,Bull Durham (1988),Comedy,u54278-m3361-s2,segment_watch,2002-04-10T15:52:20.363885+00:00,2379.7,13.0,9692,2,2,tablet,,
3283090,54278,3361,Bull Durham (1988),Comedy,u54278-m3361-s2,segment_watch,2002-04-10T15:55:41.592819+00:00,2573.2,14.0,9692,2,2,tablet,,
3283091,54278,3361,Bull Durham (1988),Comedy,u54278-m3361-s2,segment_watch,2002-04-10T15:57:35.784901+00:00,2746.0,15.0,9692,2,2,tablet,,
3283092,54278,3361,Bull Durham (1988),Comedy,u54278-m3361-s2,segment_watch,2002-04-10T16:01:54.164279+00:00,2908.5,16.0,9692,2,2,tablet,,
3283093,54278,3361,Bull Durham (1988),Comedy,u54278-m3361-s2,segment_watch,2002-04-10T16:04:41.473942+00:00,3098.6,17.0,9692,2,2,tablet,,
3283094,54278,3361,Bull Durham (1988),Comedy,u54278-m3361-s2,segment_watch,2002-04-10T16:06:48.764928+00:00,3266.2,18.0,9692,2,2,tablet,,
3283095,54278,3361,Bull Durham (1988),Comedy,u54278-m3361-s2,segment_watch,2002-04-10T16:09:40.977653+00:00,3459.2,19.0,9692,2,2,tablet,,
3283096,54278,3361,Bull Durham (1988),Comedy,u54278-m3361-s2,segment_watch,2002-04-10T16:11:29.185921+00:00,3627.4,20.0,9692,2,2,tablet,,
3283097,54278,3361,Bull Durham (1988),Comedy,u54278-m3361-s2,seek_forward,2002-04-10T16:11:34.722274+00:00,4332.9,24.0,9692,2,2,tablet,,
3283098,54278,3361,Bull Durham (1988),Comedy,u54278-m3361-s2,segment_watch,2002-04-10T16:13:39.758474+00:00,4501.3,25.0,9692,2,2,tablet,,
